Frame 0
Iteration 74: Reprojection Error: 0.4808, Photometric Error: 0.4953
Iteration 75: Reprojection Error: 0.4857, Photometric Error: 0.4994
Iteration 76: Reprojection Error: 0.4823, Photometric Error: 0.4979
Iteration 77: Reprojection Error: 0.4832, Photometric Error: 0.5029
Iteration 78: Reprojection Error: 0.4839, Photometric Error: 0.5003
Iteration 79: Reprojection Error: 0.4832, Photometric Error: 0.5003
Iteration 80: Reprojection Error: 0.4844, Photometric Error: 0.4967
Iteration 81: Reprojection Error: 0.4815, Photometric Error: 0.5014
Iteration 82: Reprojection Error: 0.4839, Photometric Error: 0.4956
Iteration 83: Reprojection Error: 0.4857, Photometric Error: 0.5015
Iteration 84: Reprojection Error: 0.4804, Photometric Error: 0.4955
Iteration 85: Reprojection Error: 0.4851, Photometric Error: 0.5011
Iteration 86: Reprojection Error: 0.4889, Photometric Error: 0.5046
Iteration 87: Reprojection Error: 0.4866, Photometric Error: 0.5013
Iteration 88: Reprojection Error: 0.4861, Photometric Error: 0.4982
Iteration 89: Reprojection Error: 0.4866, Photometric Error: 0.5018
Iteration 90: Reprojection Error: 0.4863, Photometric Error: 0.5003
Iteration 91: Reprojection Error: 0.4894, Photometric Error: 0.4969
Iteration 92: Reprojection Error: 0.49, Photometric Error: 0.5044
Iteration 93: Reprojection Error: 0.4817, Photometric Error: 0.5025
Iteration 94: Reprojection Error: 0.4831, Photometric Error: 0.4973
Iteration 95: Reprojection Error: 0.4836, Photometric Error: 0.5006
Iteration 96: Reprojection Error: 0.4883, Photometric Error: 0.4954
Iteration 97: Reprojection Error: 0.4835, Photometric Error: 0.5041
Iteration 98: Reprojection Error: 0.4831, Photometric Error: 0.4961
Iteration 99: Reprojection Error: 0.4894, Photometric Error: 0.4956
Iteration 100: Reprojection Error: 0.4898, Photometric Error: 0.5006
Mean Reprojection Error: 0.4848
Mean Photometric Error: 0.4997

Frame 3
Iteration 1: Reprojection Error: 0.4812, Photometric Error: 0.4987
Iteration 2: Reprojection Error: 0.4867, Photometric Error: 0.4955
Iteration 3: Reprojection Error: 0.4835, Photometric Error: 0.5049
Iteration 4: Reprojection Error: 0.487, Photometric Error: 0.5041
Iteration 5: Reprojection Error: 0.4835, Photometric Error: 0.5
Iteration 6: Reprojection Error: 0.4856, Photometric Error: 0.4999
Iteration 7: Reprojection Error: 0.4854, Photometric Error: 0.5045
Iteration 8: Reprojection Error: 0.4865, Photometric Error: 0.5011
Iteration 9: Reprojection Error: 0.4825, Photometric Error: 0.5012
Iteration 10: Reprojection Error: 0.4806, Photometric Error: 0.4984
Iteration 11: Reprojection Error: 0.4817, Photometric Error: 0.5038
Iteration 12: Reprojection Error: 0.4898, Photometric Error: 0.4985
Iteration 13: Reprojection Error: 0.4881, Photometric Error: 0.5016
Iteration 14: Reprojection Error: 0.4833, Photometric Error: 0.5006
Iteration 15: Reprojection Error: 0.4882, Photometric Error: 0.5005
Iteration 16: Reprojection Error: 0.4894, Photometric Error: 0.5029
Iteration 17: Reprojection Error: 0.4839, Photometric Error: 0.4964
Iteration 18: Reprojection Error: 0.4858, Photometric Error: 0.5001
Iteration 19: Reprojection Error: 0.4838, Photometric Error: 0.4984
Iteration 20: Reprojection Error: 0.487, Photometric Error: 0.5018
Iteration 21: Reprojection Error: 0.4839, Photometric Error: 0.4997
Iteration 22: Reprojection Error: 0.4841, Photometric Error: 0.5036
Iteration 23: Reprojection Error: 0.4817, Photometric Error: 0.496
Iteration 24: Reprojection Error: 0.4887, Photometric Error: 0.4992
Iteration 25: Reprojection Error: 0.4887, Photometric Error: 0.5041
Iteration 26: Reprojection Error: 0.4822, Photometric Error: 0.4991
Iteration 27: Reprojection Error: 0.4866, Photometric Error: 0.4972
Iteration 28: Reprojection Error: 0.488, Photometric Error: 0.4993
Iteration 29: Reprojection Error: 0.4852, Photometric Error: 0.5035
Iteration 30: Reprojection Error: 0.4882, Photometric Error: 0.5015
Iteration 31: Reprojection Error: 0.4863, Photometric Error: 0.5024
Iteration 32: Reprojection Error: 0.4835, Photometric Error: 0.5006
Iteration 33: Reprojection Error: 0.4896, Photometric Error: 0.4974
Iteration 34: Reprojection Error: 0.4895, Photometric Error: 0.502
Iteration 35: Reprojection Error: 0.4806, Photometric Error: 0.4973
Iteration 36: Reprojection Error: 0.4801, Photometric Error: 0.4969
Iteration 37: Reprojection Error: 0.4856, Photometric Error: 0.4969
Iteration 38: Reprojection Error: 0.4896, Photometric Error: 0.4996
Iteration 39: Reprojection Error: 0.4869, Photometric Error: 0.5019
